bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_INDEX,651,65,-0.07717478, -0.1130911, 0.2299336,-0.3414404, 0.04286185, 0.938926,0.019425,0.04936304,True,0.038701
Leap.Bone[],TYPE_INDEX,651,65,-0.07742243, -0.1056346, 0.2465243,-0.3462144, 0.1507172, 0.9259696,0.019425,0.05052245,True,0.079318
Leap.Bone[],TYPE_INDEX,651,65,-0.07776748, -0.1025264, 0.2538897,-0.3498287, 0.194783, 0.9163406,0.019425,0.05065347,True,0.099595
Leap.Bone[],TYPE_INDEX,651,65,-0.07776748, -0.1025264, 0.2538897,-0.3498287, 0.194783, 0.9163406,0.019425,0.05065347,True,0.099595
Leap.Bone[],TYPE_INDEX,651,65,-0.07574134, -0.1024835, 0.2622474,-0.3208464, 0.1848919, 0.9289092,0.019425,0.05059263,True,0.118564
Leap.Bone[],TYPE_INDEX,651,65,-0.07572316, -0.1004548, 0.2693358,-0.3174259, 0.1811821, 0.930814,0.019425,0.05043427,True,0.139139
Leap.Bone[],TYPE_INDEX,651,65,-0.07572316, -0.1004548, 0.2693358,-0.3174259, 0.1811821, 0.930814,0.019425,0.05043427,True,0.139139
Leap.Bone[],TYPE_INDEX,651,65,-0.07522436, -0.1006266, 0.2771174,-0.3099385, 0.1823918, 0.933097,0.019425,0.05048,True,0.158482
Leap.Bone[],TYPE_INDEX,651,65,-0.07373952, -0.1029725, 0.2856688,-0.2851693, 0.1256008, 0.9502121,0.019425,0.05046478,True,0.17895
Leap.Bone[],TYPE_INDEX,651,65,-0.07373952, -0.1029725, 0.2856688,-0.2851693, 0.1256008, 0.9502121,0.019425,0.05046478,True,0.17895
Leap.Bone[],TYPE_INDEX,651,65,-0.0732123, -0.1040608, 0.2937921,-0.275828, 0.1245883, 0.9530989,0.019425,0.05056948,True,0.198459
Leap.Bone[],TYPE_INDEX,651,65,-0.07203162, -0.1048233, 0.3011116,-0.2552159, 0.1153601, 0.9599783,0.019425,0.05072416,True,0.21912
Leap.Bone[],TYPE_INDEX,651,65,-0.07203162, -0.1048233, 0.3011116,-0.2552159, 0.1153601, 0.9599783,0.019425,0.05072416,True,0.21912
Leap.Bone[],TYPE_INDEX,651,65,-0.07118771, -0.1057006, 0.3090869,-0.2453172, 0.1282627, 0.9609194,0.019425,0.05083726,True,0.238308
Leap.Bone[],TYPE_INDEX,651,65,-0.07118771, -0.1057006, 0.3090869,-0.2453172, 0.1282627, 0.9609194,0.019425,0.05083726,True,0.238308
Leap.Bone[],TYPE_INDEX,651,65,-0.07155477, -0.1093, 0.3151755,-0.2481276, 0.08067714, 0.9653618,0.019425,0.05118086,True,0.258225
Leap.Bone[],TYPE_INDEX,651,65,-0.07144316, -0.1114625, 0.3203954,-0.2484927, 0.06148425, 0.9666796,0.019425,0.05116315,True,0.278676
Leap.Bone[],TYPE_INDEX,651,65,-0.07144316, -0.1114625, 0.3203954,-0.2484927, 0.06148425, 0.9666796,0.019425,0.05116315,True,0.278676
Leap.Bone[],TYPE_INDEX,651,65,-0.06957111, -0.1157872, 0.3244859,-0.2315492, 0.02309876, 0.972549,0.019425,0.05094134,True,0.298285
Leap.Bone[],TYPE_INDEX,651,65,-0.06842941, -0.1174219, 0.3289524,-0.2164295, 0.005550755, 0.9762818,0.019425,0.05084579,True,0.318737
Leap.Bone[],TYPE_INDEX,651,65,-0.06842941, -0.1174219, 0.3289524,-0.2164295, 0.005550755, 0.9762818,0.019425,0.05084579,True,0.318737
Leap.Bone[],TYPE_INDEX,651,65,-0.06652637, -0.1196367, 0.3325807,-0.1855583, -0.02628772, 0.9822811,0.019425,0.05080165,True,0.338173
Leap.Bone[],TYPE_INDEX,651,65,-0.06454292, -0.1204828, 0.3350385,-0.1538034, -0.06733366, 0.9858055,0.019425,0.05075687,True,0.358748
Leap.Bone[],TYPE_INDEX,651,65,-0.06454292, -0.1204828, 0.3350385,-0.1538034, -0.06733366, 0.9858055,0.019425,0.05075687,True,0.358748
Leap.Bone[],TYPE_INDEX,651,65,-0.06371717, -0.1193976, 0.3373378,-0.1429017, -0.07802602, 0.9866561,0.019425,0.05073735,True,0.378169
