bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03725619, -0.17268, 0.1848956,0.09965365, -0.8959375, -0.4328578,0.01907793,0.05910443,False,0.038701
Leap.Bone[],TYPE_MIDDLE,652,65,-0.0370228, -0.1699005, 0.206183,0.1371882, -0.9173829, -0.3736154,0.01907793,0.05931096,False,0.079318
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03758796, -0.1680203, 0.2139326,0.1335949, -0.9138862, -0.3833598,0.01907793,0.05935572,False,0.099595
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03758796, -0.1680203, 0.2139326,0.1335949, -0.9138862, -0.3833598,0.01907793,0.05935572,False,0.099595
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03612321, -0.1681959, 0.2160987,0.1355637, -0.8728729, -0.4687382,0.01907793,0.05944243,False,0.118564
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03511935, -0.1663606, 0.2213746,0.1469758, -0.8611327, -0.4866706,0.01907793,0.05945051,False,0.139139
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03511935, -0.1663606, 0.2213746,0.1469758, -0.8611327, -0.4866706,0.01907793,0.05945051,False,0.139139
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03258735, -0.1682114, 0.2255465,0.1754032, -0.8199943, -0.5448336,0.01907793,0.05951505,False,0.158482
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03111692, -0.1684334, 0.2298564,0.1874429, -0.7804579, -0.5964492,0.01907793,0.0596011,False,0.17895
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03111692, -0.1684334, 0.2298564,0.1874429, -0.7804579, -0.5964492,0.01907793,0.0596011,False,0.17895
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02986555, -0.1693646, 0.2370008,0.1996235, -0.7750367, -0.5995572,0.01907793,0.05957171,False,0.198459
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02997429, -0.1694435, 0.2410821,0.1926631, -0.7477049, -0.6354663,0.01907793,0.0596085,False,0.21912
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02997429, -0.1694435, 0.2410821,0.1926631, -0.7477049, -0.6354663,0.01907793,0.0596085,False,0.21912
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02913868, -0.1697225, 0.2482229,0.1970367, -0.7493595, -0.6321684,0.01907793,0.05957573,False,0.238308
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02913868, -0.1697225, 0.2482229,0.1970367, -0.7493595, -0.6321684,0.01907793,0.05957573,False,0.238308
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02708664, -0.1689653, 0.2545761,0.2378512, -0.7379194, -0.6315863,0.01907793,0.05956561,False,0.258225
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02601551, -0.168055, 0.2596285,0.2549944, -0.7257979, -0.6389009,0.01907793,0.05954786,False,0.278676
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02601551, -0.168055, 0.2596285,0.2549944, -0.7257979, -0.6389009,0.01907793,0.05954786,False,0.278676
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02440774, -0.1682321, 0.2632455,0.2649123, -0.7103825, -0.6520562,0.01907793,0.05951812,False,0.298285
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02375447, -0.1684476, 0.2673915,0.2674596, -0.7059736, -0.6557951,0.01907793,0.05950338,False,0.318737
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02375447, -0.1684476, 0.2673915,0.2674596, -0.7059736, -0.6557951,0.01907793,0.05950338,False,0.318737
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02341363, -0.1690552, 0.2706761,0.2679177, -0.7059931, -0.6555866,0.01907793,0.05948941,False,0.338173
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02320325, -0.1681592, 0.2729066,0.2629628, -0.7000059, -0.6639588,0.01907793,0.05948216,False,0.358748
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02320325, -0.1681592, 0.2729066,0.2629628, -0.7000059, -0.6639588,0.01907793,0.05948216,False,0.358748
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02286322, -0.1667616, 0.2754034,0.2624729, -0.7002857, -0.6638585,0.01907793,0.0594784,False,0.378169
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02286322, -0.1667616, 0.2754034,0.2624729, -0.7002857, -0.6638585,0.01907793,0.0594784,False,0.378169
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02298792, -0.165047, 0.2772286,0.2582624, -0.7011621, -0.6645846,0.01907793,0.0594718,False,0.39817
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02298792, -0.165047, 0.2772286,0.2582624, -0.7011621, -0.6645846,0.01907793,0.0594718,False,0.39817
Leap.Bone[],TYPE_MIDDLE,652,65,-0.0230534, -0.1632301, 0.2784849,0.2565079, -0.7007802, -0.6656662,0.01907793,0.05949191,False,0.418075
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02216055, -0.1621566, 0.2794881,0.2564714, -0.7034322, -0.6628767,0.01907793,0.05951714,False,0.438715
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02216055, -0.1621566, 0.2794881,0.2564714, -0.7034322, -0.6628767,0.01907793,0.05951714,False,0.438715
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02109991, -0.1616221, 0.280407,0.2489208, -0.705992, -0.6630341,0.01907793,0.05954138,False,0.457974
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02109991, -0.1616221, 0.280407,0.2489208, -0.705992, -0.6630341,0.01907793,0.05954138,False,0.457974
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01795722, -0.1625699, 0.2800308,0.2206777, -0.7098066, -0.6689357,0.01907793,0.05955079,False,0.477872
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01696248, -0.1616022, 0.2811755,0.2319295, -0.7097791, -0.6651489,0.01907793,0.05953859,False,0.498354
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01648455, -0.1596101, 0.2809764,0.2359851, -0.7042285, -0.6696057,0.01907793,0.0595662,False,0.518544
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01648455, -0.1596101, 0.2809764,0.2359851, -0.7042285, -0.6696057,0.01907793,0.0595662,False,0.518544
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01464615, -0.160492, 0.279556,0.2140199, -0.7044294, -0.6767376,0.01907793,0.05963311,False,0.537869
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01464615, -0.160492, 0.279556,0.2140199, -0.7044294, -0.6767376,0.01907793,0.05963311,False,0.537869
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01223283, -0.1625106, 0.2790561,0.1952929, -0.727039, -0.6582366,0.01907793,0.05960561,False,0.557823
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01130244, -0.1627847, 0.2790695,0.1905104, -0.7398769, -0.6452031,0.01907793,0.05961241,False,0.578271
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01130244, -0.1627847, 0.2790695,0.1905104, -0.7398769, -0.6452031,0.01907793,0.05961241,False,0.578271
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01107644, -0.1629768, 0.2786957,0.1888676, -0.742669, -0.6424731,0.01907793,0.05962491,False,0.59769
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01107644, -0.1629768, 0.2786957,0.1888676, -0.742669, -0.6424731,0.01907793,0.05962491,False,0.59769
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01070502, -0.1631431, 0.2778119,0.1860736, -0.7362443, -0.6506323,0.01907793,0.05961441,False,0.617709
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01016677, -0.1640701, 0.2772115,0.1835879, -0.7361485, -0.6514447,0.01907793,0.05959838,False,0.639102
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01016677, -0.1640701, 0.2772115,0.1835879, -0.7361485, -0.6514447,0.01907793,0.05959838,False,0.639102
Leap.Bone[],TYPE_MIDDLE,652,65,-0.009948336, -0.1658305, 0.2769546,0.1801868, -0.7417417, -0.6460275,0.01907793,0.05955852,False,0.657509
Leap.Bone[],TYPE_MIDDLE,652,65,-0.009948336, -0.1658305, 0.2769546,0.1801868, -0.7417417, -0.6460275,0.01907793,0.05955852,False,0.657509
Leap.Bone[],TYPE_MIDDLE,652,65,-0.009504158, -0.1681107, 0.2768244,0.1810714, -0.7488235, -0.6375548,0.01907793,0.05953662,False,0.677555
Leap.Bone[],TYPE_MIDDLE,652,65,-0.009258464, -0.1710129, 0.2758572,0.1824985, -0.7493933, -0.6364778,0.01907793,0.05952871,False,0.698267
Leap.Bone[],TYPE_MIDDLE,652,65,-0.00944296, -0.1734957, 0.2751144,0.1826528, -0.7517082, -0.6336974,0.01907793,0.05952713,False,0.718938
Leap.Bone[],TYPE_MIDDLE,652,65,-0.00944296, -0.1734957, 0.2751144,0.1826528, -0.7517082, -0.6336974,0.01907793,0.05952713,False,0.718938
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01063782, -0.1764178, 0.2749271,0.1890845, -0.7564254, -0.6261536,0.01907793,0.05953396,False,0.737543
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01217119, -0.1802159, 0.2754021,0.1829041, -0.7703866, -0.6107779,0.01907793,0.05950298,False,0.758284
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01389816, -0.1824318, 0.2751478,0.1682705, -0.7759758, -0.607904,0.01907793,0.05946834,False,0.779659
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01389816, -0.1824318, 0.2751478,0.1682705, -0.7759758, -0.607904,0.01907793,0.05946834,False,0.779659
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01510103, -0.1839502, 0.2747685,0.1573511, -0.7745117, -0.6126759,0.01907793,0.05942854,False,0.797401
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01604017, -0.1852983, 0.2737373,0.1502668, -0.7644811, -0.626889,0.01907793,0.05938455,False,0.818038
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01696008, -0.1855697, 0.2723024,0.1442653, -0.7524164, -0.6426951,0.01907793,0.05934154,False,0.837921
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01696008, -0.1855697, 0.2723024,0.1442653, -0.7524164, -0.6426951,0.01907793,0.05934154,False,0.837921
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01845121, -0.1845468, 0.2709493,0.1348039, -0.7408528, -0.6579995,0.01907793,0.05925968,False,0.857278
Leap.Bone[],TYPE_MIDDLE,652,65,-0.01947835, -0.1829731, 0.2706936,0.1320738, -0.737238, -0.6625991,0.01907793,0.05923646,False,0.87776
Leap.Bone[],TYPE_MIDDLE,652,65,-0.0207395, -0.181043, 0.2703847,0.1250295, -0.7323375, -0.6693646,0.01907793,0.0592229,False,0.897929
Leap.Bone[],TYPE_MIDDLE,652,65,-0.0207395, -0.181043, 0.2703847,0.1250295, -0.7323375, -0.6693646,0.01907793,0.0592229,False,0.897929
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02202467, -0.179208, 0.2695588,0.110904, -0.7209588, -0.6840451,0.01907793,0.05922601,False,0.917208
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02202467, -0.179208, 0.2695588,0.110904, -0.7209588, -0.6840451,0.01907793,0.05922601,False,0.917208
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02290024, -0.176577, 0.2686056,0.100048, -0.7138085, -0.6931585,0.01907793,0.05922572,False,0.937191
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02290024, -0.176577, 0.2686056,0.100048, -0.7138085, -0.6931585,0.01907793,0.05922572,False,0.937191
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02377233, -0.1725317, 0.2678649,0.09515169, -0.7009826, -0.706802,0.01907793,0.05921866,False,0.957196
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02451969, -0.1681979, 0.2682577,0.09480719, -0.6956646, -0.7120832,0.01907793,0.05922259,False,0.9776
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02451969, -0.1681979, 0.2682577,0.09480719, -0.6956646, -0.7120832,0.01907793,0.05922259,False,0.9776
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02408111, -0.1633488, 0.2679359,0.1067332, -0.6815199, -0.7239745,0.01907793,0.05927797,False,0.997114
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02408111, -0.1633488, 0.2679359,0.1067332, -0.6815199, -0.7239745,0.01907793,0.05927797,False,0.997114
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02374857, -0.15805, 0.268356,0.1203036, -0.6770238, -0.7260613,0.01907793,0.05934217,False,1.017225
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02457484, -0.1516447, 0.2683464,0.1250145, -0.6740768, -0.728005,0.01907793,0.05941875,False,1.037602
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02425496, -0.1470218, 0.2685971,0.1342937, -0.6796661, -0.7211246,0.01907793,0.05945295,False,1.057552
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02425496, -0.1470218, 0.2685971,0.1342937, -0.6796661, -0.7211246,0.01907793,0.05945295,False,1.057552
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02424215, -0.1449322, 0.271209,0.1476954, -0.7015605, -0.6971368,0.01907793,0.05951572,False,1.077082
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02512693, -0.1407371, 0.2737621,0.1580904, -0.7190371, -0.6767509,0.01907793,0.05955841,False,1.097768
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02512693, -0.1407371, 0.2737621,0.1580904, -0.7190371, -0.6767509,0.01907793,0.05955841,False,1.097768
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02551069, -0.1374214, 0.2765891,0.1628243, -0.7356156, -0.6575398,0.01907793,0.05959319,False,1.117047
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02551069, -0.1374214, 0.2765891,0.1628243, -0.7356156, -0.6575398,0.01907793,0.05959319,False,1.117047
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02539691, -0.1348088, 0.2777491,0.1754708, -0.7194325, -0.6720324,0.01907793,0.05958853,False,1.137067
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02565381, -0.1322098, 0.2776151,0.1866964, -0.684357, -0.7048408,0.01907793,0.05954458,False,1.15768
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02586661, -0.1307839, 0.2779041,0.1900608, -0.6656694, -0.7216377,0.01907793,0.05953223,False,1.177583
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02586661, -0.1307839, 0.2779041,0.1900608, -0.6656694, -0.7216377,0.01907793,0.05953223,False,1.177583
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02594202, -0.1298884, 0.278423,0.1887601, -0.6549291, -0.7317353,0.01907793,0.05950623,False,1.197019
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02654096, -0.1292072, 0.2791049,0.1859218, -0.6481521, -0.7384659,0.01907793,0.05948212,False,1.217583
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02654096, -0.1292072, 0.2791049,0.1859218, -0.6481521, -0.7384659,0.01907793,0.05948212,False,1.217583
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02790364, -0.1292966, 0.2792517,0.1735145, -0.6473407, -0.7421878,0.01907793,0.05945641,False,1.236929
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02790364, -0.1292966, 0.2792517,0.1735145, -0.6473407, -0.7421878,0.01907793,0.05945641,False,1.236929
Leap.Bone[],TYPE_MIDDLE,652,65,-0.02910575, -0.1301715, 0.279212,0.1649582, -0.643683, -0.7473028,0.01907793,0.05945306,False,1.256883
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03039258, -0.1308202, 0.2794878,0.1585124, -0.6452883, -0.7473129,0.01907793,0.05944685,False,1.27736
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03039258, -0.1308202, 0.2794878,0.1585124, -0.6452883, -0.7473129,0.01907793,0.05944685,False,1.27736
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03205986, -0.1322713, 0.2788022,0.145066, -0.6390548, -0.755358,0.01907793,0.05941034,False,1.296925
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03281095, -0.1334124, 0.2790696,0.1428557, -0.6431791, -0.7522712,0.01907793,0.05939664,False,1.317417
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03281095, -0.1334124, 0.2790696,0.1428557, -0.6431791, -0.7522712,0.01907793,0.05939664,False,1.317417
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03352619, -0.1344162, 0.2792587,0.1424552, -0.6478468, -0.7483323,0.01907793,0.05939031,False,1.336909
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03352619, -0.1344162, 0.2792587,0.1424552, -0.6478468, -0.7483323,0.01907793,0.05939031,False,1.336909
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03420871, -0.1348707, 0.2791308,0.1434792, -0.642751, -0.7525183,0.01907793,0.05939642,False,1.356918
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03434877, -0.1357743, 0.2792282,0.1449584, -0.6410584, -0.7536783,0.01907793,0.05940114,False,1.377532
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03434877, -0.1357743, 0.2792282,0.1449584, -0.6410584, -0.7536783,0.01907793,0.05940114,False,1.377532
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03433159, -0.1367264, 0.2785083,0.158251, -0.6285675, -0.7614845,0.01907793,0.05944468,False,1.396823
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03433159, -0.1367264, 0.2785083,0.158251, -0.6285675, -0.7614845,0.01907793,0.05944468,False,1.396823
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03395852, -0.137261, 0.2783339,0.1688826, -0.6230155, -0.763761,0.01907793,0.05946421,False,1.416857
Leap.Bone[],TYPE_MIDDLE,652,65,-0.0332995, -0.137888, 0.2783782,0.175108, -0.6208394, -0.7641314,0.01907793,0.05947337,False,1.437506
Leap.Bone[],TYPE_MIDDLE,652,65,-0.0332995, -0.137888, 0.2783782,0.175108, -0.6208394, -0.7641314,0.01907793,0.05947337,False,1.437506
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03267516, -0.1383032, 0.2785339,0.175284, -0.6214039, -0.7636313,0.01907793,0.05947878,False,1.456799
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03267516, -0.1383032, 0.2785339,0.175284, -0.6214039, -0.7636313,0.01907793,0.05947878,False,1.456799
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03222815, -0.138086, 0.2785018,0.1729048, -0.6219157, -0.7637566,0.01907793,0.05948169,False,1.476788
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03202031, -0.1380048, 0.2786209,0.1681649, -0.6258524, -0.7615963,0.01907793,0.05948441,False,1.497458
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03202031, -0.1380048, 0.2786209,0.1681649, -0.6258524, -0.7615963,0.01907793,0.05948441,False,1.497458
Leap.Bone[],TYPE_MIDDLE,652,65,-0.03150667, -0.1375239, 0.2787131,0.1654088, -0.6269256, -0.7613168,0.01907793,0.05946954,False,1.516854
