bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_PINKY,654,65,0.01651751, -0.1261641, 0.2270187,0.09358134, -0.108088, 0.9897261,0.01612568,0.04341838,True,0.038701
Leap.Bone[],TYPE_PINKY,654,65,0.01826068, -0.1206994, 0.2444068,0.1176527, -0.04447886, 0.9920577,0.01612568,0.04352044,True,0.079318
Leap.Bone[],TYPE_PINKY,654,65,0.01801364, -0.1181324, 0.2526115,0.1198682, -0.004819494, 0.9927789,0.01612568,0.04347805,True,0.099595
Leap.Bone[],TYPE_PINKY,654,65,0.01801364, -0.1181324, 0.2526115,0.1198682, -0.004819494, 0.9927789,0.01612568,0.04347805,True,0.099595
Leap.Bone[],TYPE_PINKY,654,65,0.0185091, -0.1214982, 0.2586451,0.1183621, -0.09744916, 0.9881772,0.01612568,0.04330201,True,0.118564
Leap.Bone[],TYPE_PINKY,654,65,0.01833776, -0.1188985, 0.2647385,0.1158783, -0.1031929, 0.9878881,0.01612568,0.04315677,True,0.139139
Leap.Bone[],TYPE_PINKY,654,65,0.01833776, -0.1188985, 0.2647385,0.1158783, -0.1031929, 0.9878881,0.01612568,0.04315677,True,0.139139
Leap.Bone[],TYPE_PINKY,654,65,0.01906648, -0.117604, 0.2720706,0.1301228, -0.05222708, 0.9901215,0.01612568,0.04319231,True,0.158482
Leap.Bone[],TYPE_PINKY,654,65,0.01904863, -0.1161104, 0.2795252,0.1295673, -0.03682265, 0.9908871,0.01612568,0.04316935,True,0.17895
Leap.Bone[],TYPE_PINKY,654,65,0.01904863, -0.1161104, 0.2795252,0.1295673, -0.03682265, 0.9908871,0.01612568,0.04316935,True,0.17895
Leap.Bone[],TYPE_PINKY,654,65,0.01979167, -0.1154486, 0.2871734,0.1392278, -0.02744975, 0.9898798,0.01612568,0.04330586,True,0.198459
Leap.Bone[],TYPE_PINKY,654,65,0.01992114, -0.1163817, 0.2931457,0.1419263, -0.03790593, 0.9891508,0.01612568,0.04336947,True,0.21912
Leap.Bone[],TYPE_PINKY,654,65,0.01992114, -0.1163817, 0.2931457,0.1419263, -0.03790593, 0.9891508,0.01612568,0.04336947,True,0.21912
Leap.Bone[],TYPE_PINKY,654,65,0.02089783, -0.1163313, 0.2996092,0.1576003, -0.05045879, 0.9862138,0.01612568,0.04353156,True,0.238308
Leap.Bone[],TYPE_PINKY,654,65,0.02089783, -0.1163313, 0.2996092,0.1576003, -0.05045879, 0.9862138,0.01612568,0.04353156,True,0.238308
Leap.Bone[],TYPE_PINKY,654,65,0.02213947, -0.1115808, 0.3060748,0.1785605, 0.00479862, 0.9839187,0.01612568,0.04399419,True,0.258225
Leap.Bone[],TYPE_PINKY,654,65,0.02239223, -0.109412, 0.3112358,0.1826301, 0.01814508, 0.9830139,0.01612568,0.04409095,True,0.278676
Leap.Bone[],TYPE_PINKY,654,65,0.02239223, -0.109412, 0.3112358,0.1826301, 0.01814508, 0.9830139,0.01612568,0.04409095,True,0.278676
Leap.Bone[],TYPE_PINKY,654,65,0.0229459, -0.1096231, 0.3148952,0.1868519, 0.003162338, 0.9823841,0.01612568,0.04400446,True,0.298285
Leap.Bone[],TYPE_PINKY,654,65,0.02310763, -0.1101982, 0.31894,0.1897916, -0.01246773, 0.9817443,0.01612568,0.04399046,True,0.318737
Leap.Bone[],TYPE_PINKY,654,65,0.02310763, -0.1101982, 0.31894,0.1897916, -0.01246773, 0.9817443,0.01612568,0.04399046,True,0.318737
Leap.Bone[],TYPE_PINKY,654,65,0.02337594, -0.1107772, 0.3222129,0.1991165, -0.01543844, 0.9798546,0.01612568,0.04401269,True,0.338173
Leap.Bone[],TYPE_PINKY,654,65,0.02401119, -0.1097602, 0.324892,0.20999, -0.004720726, 0.9776915,0.01612568,0.04405898,True,0.358748
Leap.Bone[],TYPE_PINKY,654,65,0.02401119, -0.1097602, 0.324892,0.20999, -0.004720726, 0.9776915,0.01612568,0.04405898,True,0.358748
Leap.Bone[],TYPE_PINKY,654,65,0.02449468, -0.1079542, 0.3275084,0.2120112, 0.004240804, 0.9772578,0.01612568,0.04415809,True,0.378169
Leap.Bone[],TYPE_PINKY,654,65,0.02449468, -0.1079542, 0.3275084,0.2120112, 0.004240804, 0.9772578,0.01612568,0.04415809,True,0.378169
Leap.Bone[],TYPE_PINKY,654,65,0.02476343, -0.1063326, 0.3294539,0.2081037, 0.01078123, 0.9780471,0.01612568,0.04422194,True,0.39817
Leap.Bone[],TYPE_PINKY,654,65,0.02476343, -0.1063326, 0.3294539,0.2081037, 0.01078123, 0.9780471,0.01612568,0.04422194,True,0.39817
Leap.Bone[],TYPE_PINKY,654,65,0.02557059, -0.1042318, 0.3314208,0.206561, 0.02792043, 0.9780341,0.01612568,0.04440092,True,0.418075
Leap.Bone[],TYPE_PINKY,654,65,0.02649602, -0.1030743, 0.332776,0.2024924, 0.01976953, 0.979083,0.01612568,0.04441348,True,0.438715
Leap.Bone[],TYPE_PINKY,654,65,0.02649602, -0.1030743, 0.332776,0.2024924, 0.01976953, 0.979083,0.01612568,0.04441348,True,0.438715
Leap.Bone[],TYPE_PINKY,654,65,0.02826313, -0.1025735, 0.3337604,0.2085539, 0.02554201, 0.9776762,0.01612568,0.04442402,True,0.457974
Leap.Bone[],TYPE_PINKY,654,65,0.02826313, -0.1025735, 0.3337604,0.2085539, 0.02554201, 0.9776762,0.01612568,0.04442402,True,0.457974
Leap.Bone[],TYPE_PINKY,654,65,0.03021235, -0.1020377, 0.3337031,0.19818, 0.01902323, 0.9799805,0.01612568,0.04445716,True,0.477872
Leap.Bone[],TYPE_PINKY,654,65,0.03189475, -0.1011467, 0.3348082,0.2105662, 0.0280037, 0.9771793,0.01612568,0.04453834,True,0.498354
Leap.Bone[],TYPE_PINKY,654,65,0.03294184, -0.09865074, 0.3357356,0.2107171, 0.04918639, 0.976309,0.01612568,0.04467488,True,0.518544
Leap.Bone[],TYPE_PINKY,654,65,0.03294184, -0.09865074, 0.3357356,0.2107171, 0.04918639, 0.976309,0.01612568,0.04467488,True,0.518544
Leap.Bone[],TYPE_PINKY,654,65,0.0332821, -0.09925868, 0.3350647,0.1831545, 0.03257906, 0.9825436,0.01612568,0.04446767,True,0.537869
Leap.Bone[],TYPE_PINKY,654,65,0.0332821, -0.09925868, 0.3350647,0.1831545, 0.03257906, 0.9825436,0.01612568,0.04446767,True,0.537869
Leap.Bone[],TYPE_PINKY,654,65,0.0349398, -0.09950244, 0.3338428,0.1808216, 0.029489, 0.9830737,0.01612568,0.04446786,True,0.557823
Leap.Bone[],TYPE_PINKY,654,65,0.03574387, -0.09945589, 0.3338192,0.176932, 0.02719828, 0.9838465,0.01612568,0.04459286,True,0.578271
Leap.Bone[],TYPE_PINKY,654,65,0.03574387, -0.09945589, 0.3338192,0.176932, 0.02719828, 0.9838465,0.01612568,0.04459286,True,0.578271
Leap.Bone[],TYPE_PINKY,654,65,0.03580718, -0.09944889, 0.3336396,0.1749966, 0.0380934, 0.9838318,0.01612568,0.04455573,True,0.59769
Leap.Bone[],TYPE_PINKY,654,65,0.03580718, -0.09944889, 0.3336396,0.1749966, 0.0380934, 0.9838318,0.01612568,0.04455573,True,0.59769
Leap.Bone[],TYPE_PINKY,654,65,0.0363188, -0.1003506, 0.3329045,0.1774697, 0.03076944, 0.9836447,0.01612568,0.04438002,True,0.617709
Leap.Bone[],TYPE_PINKY,654,65,0.0371634, -0.1021445, 0.3319869,0.1827106, 0.0125993, 0.9830871,0.01612568,0.04422399,True,0.639102
Leap.Bone[],TYPE_PINKY,654,65,0.0371634, -0.1021445, 0.3319869,0.1827106, 0.0125993, 0.9830871,0.01612568,0.04422399,True,0.639102
Leap.Bone[],TYPE_PINKY,654,65,0.03790266, -0.1054398, 0.3308506,0.1901438, -0.02217812, 0.9815062,0.01612568,0.04404581,True,0.657509
Leap.Bone[],TYPE_PINKY,654,65,0.03790266, -0.1054398, 0.3308506,0.1901438, -0.02217812, 0.9815062,0.01612568,0.04404581,True,0.657509
Leap.Bone[],TYPE_PINKY,654,65,0.03849213, -0.1085822, 0.3299301,0.194557, -0.04567819, 0.9798282,0.01612568,0.04399527,True,0.677555
Leap.Bone[],TYPE_PINKY,654,65,0.03864054, -0.1124625, 0.3288417,0.1963456, -0.07090597, 0.9779668,0.01612568,0.0439453,True,0.698267
Leap.Bone[],TYPE_PINKY,654,65,0.03849373, -0.1154449, 0.3280174,0.1957655, -0.08165008, 0.9772457,0.01612568,0.04392361,True,0.718938
Leap.Bone[],TYPE_PINKY,654,65,0.03849373, -0.1154449, 0.3280174,0.1957655, -0.08165008, 0.9772457,0.01612568,0.04392361,True,0.718938
Leap.Bone[],TYPE_PINKY,654,65,0.03862665, -0.1197909, 0.3275831,0.2110345, -0.1061573, 0.971696,0.01612568,0.04387933,True,0.737543
Leap.Bone[],TYPE_PINKY,654,65,0.03814294, -0.1268293, 0.3254702,0.2136378, -0.1618302, 0.9634147,0.01612568,0.04347581,True,0.758284
Leap.Bone[],TYPE_PINKY,654,65,0.03701376, -0.1315757, 0.3238667,0.2028213, -0.2023136, 0.9580875,0.01612568,0.04324238,True,0.779659
Leap.Bone[],TYPE_PINKY,654,65,0.03701376, -0.1315757, 0.3238667,0.2028213, -0.2023136, 0.9580875,0.01612568,0.04324238,True,0.779659
