bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_PINKY,624,62,0.03200229, -0.1572169, 0.3125537,0.1801865, -0.4569935, 0.8710292,0.01628977,0.05237433,True,0.022256
Leap.Bone[],TYPE_PINKY,624,62,0.03200229, -0.1572169, 0.3125537,0.1801865, -0.4569935, 0.8710292,0.01628977,0.05237433,True,0.022256
Leap.Bone[],TYPE_PINKY,624,62,0.0387958, -0.1349582, 0.3193466,0.3078518, -0.2963809, 0.9040933,0.01629443,0.0430661,True,0.042212
Leap.Bone[],TYPE_PINKY,624,62,0.03882013, -0.1333642, 0.3229584,0.3208461, -0.2471803, 0.9143084,0.01603849,0.04310058,True,0.06279
Leap.Bone[],TYPE_PINKY,624,62,0.03864377, -0.130749, 0.3263073,0.3134393, -0.2271225, 0.9220467,0.0156476,0.04300536,True,0.082726
Leap.Bone[],TYPE_PINKY,624,62,0.03900278, -0.1301132, 0.3290091,0.3151504, -0.2246051, 0.92208,0.01551124,0.04298143,True,0.102622
Leap.Bone[],TYPE_PINKY,624,62,0.03900278, -0.1301132, 0.3290091,0.3151504, -0.2246051, 0.92208,0.01551124,0.04298143,True,0.102622
Leap.Bone[],TYPE_PINKY,624,62,0.03972564, -0.1301195, 0.3307005,0.3213431, -0.2325451, 0.9179661,0.01535323,0.04291175,True,0.122173
Leap.Bone[],TYPE_PINKY,624,62,0.0409594, -0.1287479, 0.3325526,0.341836, -0.1893107, 0.9204941,0.01523315,0.04297455,True,0.142673
Leap.Bone[],TYPE_PINKY,624,62,0.0409594, -0.1287479, 0.3325526,0.341836, -0.1893107, 0.9204941,0.01523315,0.04297455,True,0.142673
Leap.Bone[],TYPE_PINKY,624,62,0.04191567, -0.1272298, 0.3340821,0.3495587, -0.1716617, 0.9210538,0.01514419,0.04302034,True,0.162085
Leap.Bone[],TYPE_PINKY,624,62,0.04191567, -0.1272298, 0.3340821,0.3495587, -0.1716617, 0.9210538,0.01514419,0.04302034,True,0.162085
Leap.Bone[],TYPE_PINKY,624,62,0.04267416, -0.1258738, 0.3353095,0.3564153, -0.1619852, 0.9201804,0.01508138,0.04300498,True,0.182014
Leap.Bone[],TYPE_PINKY,624,62,0.04267416, -0.1258738, 0.3353095,0.3564153, -0.1619852, 0.9201804,0.01508138,0.04300498,True,0.182014
Leap.Bone[],TYPE_PINKY,624,62,0.04437803, -0.1240921, 0.3362504,0.3769617, -0.1319599, 0.9167804,0.01499995,0.04304839,True,0.202054
Leap.Bone[],TYPE_PINKY,624,62,0.04514897, -0.123445, 0.3368487,0.3846696, -0.1326042, 0.9134793,0.01495469,0.04310586,True,0.222594
Leap.Bone[],TYPE_PINKY,624,62,0.04514897, -0.123445, 0.3368487,0.3846696, -0.1326042, 0.9134793,0.01495469,0.04310586,True,0.222594
Leap.Bone[],TYPE_PINKY,624,62,0.0452271, -0.1235288, 0.3374392,0.3827384, -0.1457957, 0.9122807,0.01491215,0.04313569,True,0.241917
Leap.Bone[],TYPE_PINKY,624,62,0.0452271, -0.1235288, 0.3374392,0.3827384, -0.1457957, 0.9122807,0.01491215,0.04313569,True,0.241917
Leap.Bone[],TYPE_PINKY,624,62,0.04511273, -0.1235154, 0.3381619,0.379428, -0.152557, 0.9125565,0.01487136,0.0431357,True,0.261875
Leap.Bone[],TYPE_PINKY,624,62,0.04495466, -0.1229788, 0.3386066,0.3748403, -0.1580758, 0.9135143,0.01483307,0.04313556,True,0.282467
Leap.Bone[],TYPE_PINKY,624,62,0.04495466, -0.1229788, 0.3386066,0.3748403, -0.1580758, 0.9135143,0.01483307,0.04313556,True,0.282467
Leap.Bone[],TYPE_PINKY,624,62,0.04527157, -0.1219669, 0.3391361,0.3779314, -0.1527766, 0.9131416,0.01478741,0.04319645,True,0.301753
Leap.Bone[],TYPE_PINKY,624,62,0.04527157, -0.1219669, 0.3391361,0.3779314, -0.1527766, 0.9131416,0.01478741,0.04319645,True,0.301753
Leap.Bone[],TYPE_PINKY,624,62,0.04532177, -0.1209202, 0.3397562,0.3746162, -0.1553763, 0.9140683,0.01477722,0.04323124,True,0.321791
Leap.Bone[],TYPE_PINKY,624,62,0.04534889, -0.1198579, 0.3404866,0.3709838, -0.159065, 0.9149155,0.0147747,0.04322604,True,0.342212
Leap.Bone[],TYPE_PINKY,624,62,0.04534889, -0.1198579, 0.3404866,0.3709838, -0.159065, 0.9149155,0.0147747,0.04322604,True,0.342212
Leap.Bone[],TYPE_PINKY,624,62,0.04561542, -0.1183867, 0.3414472,0.3734775, -0.141195, 0.9168307,0.01477911,0.04330376,True,0.361593
Leap.Bone[],TYPE_PINKY,624,62,0.04561542, -0.1183867, 0.3414472,0.3734775, -0.141195, 0.9168307,0.01477911,0.04330376,True,0.361593
Leap.Bone[],TYPE_PINKY,624,62,0.04568088, -0.1167865, 0.342602,0.370701, -0.1321292, 0.9193046,0.01478916,0.04327848,True,0.381541
Leap.Bone[],TYPE_PINKY,624,62,0.04568088, -0.1167865, 0.342602,0.370701, -0.1321292, 0.9193046,0.01478916,0.04327848,True,0.381541
Leap.Bone[],TYPE_PINKY,624,62,0.04610571, -0.1152462, 0.3431896,0.3742052, -0.1231834, 0.9191294,0.01479736,0.04329177,True,0.40156
Leap.Bone[],TYPE_PINKY,624,62,0.04692456, -0.1132188, 0.3443049,0.3887821, -0.08674554, 0.9172364,0.0148095,0.04336917,True,0.422022
Leap.Bone[],TYPE_PINKY,624,62,0.04692456, -0.1132188, 0.3443049,0.3887821, -0.08674554, 0.9172364,0.0148095,0.04336917,True,0.422022
