bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_RING,623,62,0.008028733, -0.153954, 0.3374876,-0.01790502, -0.5211965, 0.853248,0.01833859,0.06667702,True,0.022256
Leap.Bone[],TYPE_RING,623,62,0.008028733, -0.153954, 0.3374876,-0.01790502, -0.5211965, 0.853248,0.01833859,0.06667702,True,0.022256
Leap.Bone[],TYPE_RING,623,62,0.01192536, -0.1281658, 0.3456898,0.1566933, -0.1928728, 0.9686311,0.01834384,0.05545046,True,0.042212
Leap.Bone[],TYPE_RING,623,62,0.01105145, -0.1277083, 0.3488713,0.1498139, -0.1815597, 0.9719014,0.01805571,0.05549075,True,0.06279
Leap.Bone[],TYPE_RING,623,62,0.01052326, -0.1258811, 0.3521448,0.1398516, -0.1794584, 0.9737744,0.01761565,0.05551173,True,0.082726
Leap.Bone[],TYPE_RING,623,62,0.0107398, -0.1251402, 0.3549893,0.1396771, -0.1765417, 0.9743327,0.01746214,0.05553609,True,0.102622
Leap.Bone[],TYPE_RING,623,62,0.0107398, -0.1251402, 0.3549893,0.1396771, -0.1765417, 0.9743327,0.01746214,0.05553609,True,0.102622
Leap.Bone[],TYPE_RING,623,62,0.01143922, -0.1248896, 0.3569191,0.1430623, -0.1794288, 0.9733135,0.01728426,0.05548853,True,0.122173
Leap.Bone[],TYPE_RING,623,62,0.01252881, -0.1234297, 0.3590785,0.1538007, -0.1476997, 0.9770002,0.01714908,0.05559088,True,0.142673
Leap.Bone[],TYPE_RING,623,62,0.01252881, -0.1234297, 0.3590785,0.1538007, -0.1476997, 0.9770002,0.01714908,0.05559088,True,0.142673
Leap.Bone[],TYPE_RING,623,62,0.01363646, -0.1220863, 0.3607296,0.1603072, -0.1371768, 0.977488,0.01704892,0.05566206,True,0.162085
Leap.Bone[],TYPE_RING,623,62,0.01363646, -0.1220863, 0.3607296,0.1603072, -0.1371768, 0.977488,0.01704892,0.05566206,True,0.162085
Leap.Bone[],TYPE_RING,623,62,0.01455492, -0.1207409, 0.3621265,0.1662259, -0.1297177, 0.9775185,0.01697821,0.05565801,True,0.182014
Leap.Bone[],TYPE_RING,623,62,0.01455492, -0.1207409, 0.3621265,0.1662259, -0.1297177, 0.9775185,0.01697821,0.05565801,True,0.182014
Leap.Bone[],TYPE_RING,623,62,0.01620185, -0.1188956, 0.3635681,0.1800278, -0.1056812, 0.9779686,0.01688654,0.0558051,True,0.202054
Leap.Bone[],TYPE_RING,623,62,0.01695561, -0.118535, 0.3642107,0.1858913, -0.1116313, 0.9762086,0.01683559,0.05584092,True,0.222594
Leap.Bone[],TYPE_RING,623,62,0.01695561, -0.118535, 0.3642107,0.1858913, -0.1116313, 0.9762086,0.01683559,0.05584092,True,0.222594
Leap.Bone[],TYPE_RING,623,62,0.01707552, -0.1187592, 0.3647625,0.1849404, -0.1255265, 0.9746999,0.01678771,0.05585616,True,0.241917
Leap.Bone[],TYPE_RING,623,62,0.01707552, -0.1187592, 0.3647625,0.1849404, -0.1255265, 0.9746999,0.01678771,0.05585616,True,0.241917
Leap.Bone[],TYPE_RING,623,62,0.01693287, -0.1188412, 0.3653685,0.1819685, -0.1321905, 0.9743782,0.01674178,0.05583943,True,0.261875
Leap.Bone[],TYPE_RING,623,62,0.01676778, -0.118357, 0.3656899,0.1781003, -0.1379232, 0.9742976,0.01669867,0.05582112,True,0.282467
Leap.Bone[],TYPE_RING,623,62,0.01676778, -0.118357, 0.3656899,0.1781003, -0.1379232, 0.9742976,0.01669867,0.05582112,True,0.282467
Leap.Bone[],TYPE_RING,623,62,0.01695091, -0.1171993, 0.3662101,0.1783284, -0.1337941, 0.9748315,0.01664728,0.05587411,True,0.301753
Leap.Bone[],TYPE_RING,623,62,0.01695091, -0.1171993, 0.3662101,0.1783284, -0.1337941, 0.9748315,0.01664728,0.05587411,True,0.301753
Leap.Bone[],TYPE_RING,623,62,0.01696924, -0.1159976, 0.3668472,0.1755517, -0.1353715, 0.9751186,0.0166358,0.05593517,True,0.321791
Leap.Bone[],TYPE_RING,623,62,0.01695748, -0.1149382, 0.3675559,0.1721489, -0.1398655, 0.9750915,0.01663297,0.0559515,True,0.342212
Leap.Bone[],TYPE_RING,623,62,0.01695748, -0.1149382, 0.3675559,0.1721489, -0.1398655, 0.9750915,0.01663297,0.0559515,True,0.342212
Leap.Bone[],TYPE_RING,623,62,0.01699839, -0.1135416, 0.3685939,0.1711571, -0.1282107, 0.9768661,0.01663793,0.05608577,True,0.361593
Leap.Bone[],TYPE_RING,623,62,0.01699839, -0.1135416, 0.3685939,0.1711571, -0.1282107, 0.9768661,0.01663793,0.05608577,True,0.361593
Leap.Bone[],TYPE_RING,623,62,0.01694245, -0.1119816, 0.3696982,0.1675447, -0.1214332, 0.9783573,0.01664925,0.05608828,True,0.381541
Leap.Bone[],TYPE_RING,623,62,0.01694245, -0.1119816, 0.3696982,0.1675447, -0.1214332, 0.9783573,0.01664925,0.05608828,True,0.381541
Leap.Bone[],TYPE_RING,623,62,0.01755996, -0.1095802, 0.370434,0.1732829, -0.09944689, 0.9798383,0.01665847,0.05614961,True,0.40156
Leap.Bone[],TYPE_RING,623,62,0.01814366, -0.1059994, 0.3717418,0.181714, -0.04574938, 0.9822869,0.01667214,0.0562721,True,0.422022
Leap.Bone[],TYPE_RING,623,62,0.01814366, -0.1059994, 0.3717418,0.181714, -0.04574938, 0.9822869,0.01667214,0.0562721,True,0.422022
Leap.Bone[],TYPE_RING,623,62,0.01836056, -0.1015441, 0.373305,0.1796955, -0.008444058, 0.9836857,0.01668919,0.05641478,True,0.441381
Leap.Bone[],TYPE_RING,623,62,0.01855066, -0.09986919, 0.373969,0.1784648, -0.003899297, 0.9839383,0.01669123,0.05642781,True,0.461916
Leap.Bone[],TYPE_RING,623,62,0.01855066, -0.09986919, 0.373969,0.1784648, -0.003899297, 0.9839383,0.01669123,0.05642781,True,0.461916
