bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_INDEX,671,67,-0.02262332, -0.196622, 0.26963,0.01759748, -0.282127, -0.9592157,0.02073569,0.05480386,False,0.033856
Leap.Bone[],TYPE_INDEX,671,67,-0.02262332, -0.196622, 0.26963,0.01759748, -0.282127, -0.9592157,0.02073569,0.05480386,False,0.033856
Leap.Bone[],TYPE_INDEX,671,67,-0.02642674, -0.1600437, 0.2548277,0.1446736, 0.02413939, -0.9891844,0.02026067,0.05260133,False,0.05382
Leap.Bone[],TYPE_INDEX,671,67,-0.02591339, -0.1610275, 0.2594717,0.1527039, -0.02909722, -0.9878439,0.02026067,0.05261539,False,0.074453
Leap.Bone[],TYPE_INDEX,671,67,-0.02662833, -0.1599738, 0.2626534,0.1697399, -0.03557492, -0.9848465,0.02026067,0.05259119,False,0.094309
Leap.Bone[],TYPE_INDEX,671,67,-0.02628224, -0.1608373, 0.2658811,0.1667094, -0.04126961, -0.985142,0.02026067,0.05259834,False,0.114096
Leap.Bone[],TYPE_INDEX,671,67,-0.02604061, -0.1600899, 0.2690758,0.1583129, -0.0141473, -0.9872887,0.02026067,0.05261341,False,0.134252
Leap.Bone[],TYPE_INDEX,671,67,-0.02520762, -0.1620487, 0.2723491,0.1610305, -0.008203162, -0.9869143,0.02026067,0.05260706,False,0.154065
Leap.Bone[],TYPE_INDEX,671,67,-0.02520762, -0.1620487, 0.2723491,0.1610305, -0.008203162, -0.9869143,0.02026067,0.05260706,False,0.154065
Leap.Bone[],TYPE_INDEX,671,67,-0.0247519, -0.1601769, 0.2752824,0.1664913, -0.001223888, -0.9860416,0.02026067,0.05261812,False,0.173582
Leap.Bone[],TYPE_INDEX,671,67,-0.0247519, -0.1601769, 0.2752824,0.1664913, -0.001223888, -0.9860416,0.02026067,0.05261812,False,0.173582
Leap.Bone[],TYPE_INDEX,671,67,-0.02398455, -0.1615116, 0.2781638,0.1703759, 0.001533537, -0.9853782,0.02026067,0.05260972,False,0.19355
Leap.Bone[],TYPE_INDEX,671,67,-0.02359433, -0.1598924, 0.2817459,0.1799721, 0.009745458, -0.983623,0.02026067,0.05260702,False,0.213975
Leap.Bone[],TYPE_INDEX,671,67,-0.02307223, -0.1613095, 0.2838843,0.1707977, 0.007203461, -0.9852794,0.02026067,0.05261814,False,0.234076
Leap.Bone[],TYPE_INDEX,671,67,-0.02307223, -0.1613095, 0.2838843,0.1707977, 0.007203461, -0.9852794,0.02026067,0.05261814,False,0.234076
Leap.Bone[],TYPE_INDEX,671,67,-0.02301299, -0.1588497, 0.2867028,0.1794779, -0.001689216, -0.9837607,0.02026067,0.05262402,False,0.253463
Leap.Bone[],TYPE_INDEX,671,67,-0.02289286, -0.1600878, 0.2883286,0.1697181, 8.301202E-05, -0.9854925,0.02026067,0.05263131,False,0.274312
Leap.Bone[],TYPE_INDEX,671,67,-0.02289286, -0.1600878, 0.2883286,0.1697181, 8.301202E-05, -0.9854925,0.02026067,0.05263131,False,0.274312
Leap.Bone[],TYPE_INDEX,671,67,-0.02315012, -0.1583637, 0.2910013,0.1733501, -0.006831765, -0.9848371,0.02026067,0.05262552,False,0.293409
Leap.Bone[],TYPE_INDEX,671,67,-0.02315012, -0.1583637, 0.2910013,0.1733501, -0.006831765, -0.9848371,0.02026067,0.05262552,False,0.293409
Leap.Bone[],TYPE_INDEX,671,67,-0.02327315, -0.1583868, 0.2915859,0.1598192, 0.005381899, -0.9871316,0.02026067,0.05264204,False,0.313332
Leap.Bone[],TYPE_INDEX,671,67,-0.02318205, -0.1581036, 0.2931128,0.1598363, 0.005919881, -0.9871251,0.02026067,0.0526454,False,0.333797
Leap.Bone[],TYPE_INDEX,671,67,-0.02318205, -0.1581036, 0.2931128,0.1598363, 0.005919881, -0.9871251,0.02026067,0.0526454,False,0.333797
Leap.Bone[],TYPE_INDEX,671,67,-0.02326846, -0.157089, 0.2948807,0.1600924, 0.004847012, -0.9870902,0.02026067,0.05264,False,0.353226
Leap.Bone[],TYPE_INDEX,671,67,-0.02326846, -0.157089, 0.2948807,0.1600924, 0.004847012, -0.9870902,0.02026067,0.05264,False,0.353226
Leap.Bone[],TYPE_INDEX,671,67,-0.02261632, -0.1579625, 0.2948779,0.1597725, 0.009688298, -0.9871061,0.02026067,0.0526482,False,0.373191
Leap.Bone[],TYPE_INDEX,671,67,-0.02225305, -0.1571385, 0.2954435,0.160987, 0.01717054, -0.9868073,0.02026067,0.05267002,False,0.393565
Leap.Bone[],TYPE_INDEX,671,67,-0.02202064, -0.1561195, 0.296923,0.1704322, 0.002895632, -0.9853651,0.02026067,0.05266846,False,0.414478
Leap.Bone[],TYPE_INDEX,671,67,-0.02202064, -0.1561195, 0.296923,0.1704322, 0.002895632, -0.9853651,0.02026067,0.05266846,False,0.414478
Leap.Bone[],TYPE_INDEX,671,67,-0.02158523, -0.1551489, 0.2982824,0.1821914, -0.01471409, -0.9831532,0.02026067,0.0526557,False,0.433198
Leap.Bone[],TYPE_INDEX,671,67,-0.02158523, -0.1551489, 0.2982824,0.1821914, -0.01471409, -0.9831532,0.02026067,0.0526557,False,0.433198
Leap.Bone[],TYPE_INDEX,671,67,-0.02115574, -0.1544611, 0.3002264,0.1908035, -0.03258305, -0.981087,0.02026067,0.05265386,False,0.453131
Leap.Bone[],TYPE_INDEX,671,67,-0.02028658, -0.1540441, 0.3014224,0.1929228, -0.05334031, -0.9797635,0.02026067,0.05268053,False,0.473624
Leap.Bone[],TYPE_INDEX,671,67,-0.02028658, -0.1540441, 0.3014224,0.1929228, -0.05334031, -0.9797635,0.02026067,0.05268053,False,0.473624
Leap.Bone[],TYPE_INDEX,671,67,-0.01972035, -0.1537925, 0.3026261,0.1927159, -0.05571543, -0.9796716,0.02026067,0.05267062,False,0.493118
Leap.Bone[],TYPE_INDEX,671,67,-0.01972035, -0.1537925, 0.3026261,0.1927159, -0.05571543, -0.9796716,0.02026067,0.05267062,False,0.493118
Leap.Bone[],TYPE_INDEX,671,67,-0.01897565, -0.1536734, 0.3038675,0.194038, -0.06397036, -0.9789062,0.02026067,0.05265041,False,0.513066
Leap.Bone[],TYPE_INDEX,671,67,-0.01897565, -0.1536734, 0.3038675,0.194038, -0.06397036, -0.9789062,0.02026067,0.05265041,False,0.513066
Leap.Bone[],TYPE_INDEX,671,67,-0.01877832, -0.1515249, 0.3053423,0.1911466, -0.0570365, -0.9799021,0.02026067,0.05265404,False,0.533073
Leap.Bone[],TYPE_INDEX,671,67,-0.01787827, -0.1504796, 0.3067673,0.1903697, -0.06896734, -0.9792871,0.02026067,0.05266948,False,0.553832
Leap.Bone[],TYPE_INDEX,671,67,-0.01787827, -0.1504796, 0.3067673,0.1903697, -0.06896734, -0.9792871,0.02026067,0.05266948,False,0.553832
Leap.Bone[],TYPE_INDEX,671,67,-0.01720917, -0.1500773, 0.3081795,0.197353, -0.08145297, -0.976942,0.02026067,0.05267292,False,0.573118
Leap.Bone[],TYPE_INDEX,671,67,-0.01679314, -0.1488903, 0.3093878,0.2020276, -0.08425554, -0.9757486,0.02026067,0.05267778,False,0.593678
