bones,Type,Id,HandId,TipPosition_X,TipPosition_Y,TipPosition_Z,Direction_X,Direction_Y,Direction_Z,Width,Length,IsExtended,TimeVisible
Leap.Bone[],TYPE_RING,583,58,0.02020467, -0.1695394, 0.2227672,-0.169888, -0.7587392, 0.6288501,0.01825499,0.05890894,True,0.030935
Leap.Bone[],TYPE_RING,583,58,0.01452996, -0.1396814, 0.2008473,-0.2174037, -0.7140351, 0.6654988,0.01825369,0.05350909,True,0.071532
Leap.Bone[],TYPE_RING,583,58,0.01440627, -0.1342032, 0.2204318,-0.2331122, -0.6857553, 0.6894912,0.01825369,0.0543648,True,0.092033
Leap.Bone[],TYPE_RING,583,58,0.01528054, -0.1330501, 0.2202684,-0.216022, -0.710294, 0.6699384,0.01825369,0.05379738,True,0.111364
Leap.Bone[],TYPE_RING,583,58,0.01491807, -0.1331338, 0.220385,-0.2364648, -0.8462325, 0.4774675,0.01825369,0.05396637,True,0.131247
Leap.Bone[],TYPE_RING,583,58,0.01491807, -0.1331338, 0.220385,-0.2364648, -0.8462325, 0.4774675,0.01825369,0.05396637,True,0.131247
Leap.Bone[],TYPE_RING,583,58,0.0133029, -0.1296906, 0.2057582,-0.3272195, -0.9103341, -0.253415,0.01825369,0.05583535,False,0.150662
Leap.Bone[],TYPE_RING,583,58,0.0133029, -0.1296906, 0.2057582,-0.3272195, -0.9103341, -0.253415,0.01825369,0.05583535,False,0.150662
Leap.Bone[],TYPE_RING,583,58,0.0118028, -0.1286778, 0.1990939,-0.3325107, -0.7217317, -0.6070748,0.01825369,0.055472,False,0.170553
Leap.Bone[],TYPE_RING,583,58,0.0118028, -0.1286778, 0.1990939,-0.3325107, -0.7217317, -0.6070748,0.01825369,0.055472,False,0.170553
Leap.Bone[],TYPE_RING,583,58,0.01090384, -0.128981, 0.1982183,-0.2887758, -0.6402733, -0.7118,0.01825369,0.05574405,False,0.190498
Leap.Bone[],TYPE_RING,583,58,0.01020689, -0.128281, 0.203686,-0.2887098, -0.6254171, -0.7249138,0.01825369,0.05580396,False,0.210936
Leap.Bone[],TYPE_RING,583,58,0.01020072, -0.1266541, 0.2091044,-0.2929535, -0.6443931, -0.7063544,0.01825369,0.05579664,False,0.231015
Leap.Bone[],TYPE_RING,583,58,0.01020072, -0.1266541, 0.2091044,-0.2929535, -0.6443931, -0.7063544,0.01825369,0.05579664,False,0.231015
Leap.Bone[],TYPE_RING,583,58,0.009517591, -0.1242549, 0.2032576,-0.2381908, -0.4001085, -0.8849736,0.01825369,0.05626986,False,0.250491
Leap.Bone[],TYPE_RING,583,58,0.009517591, -0.1242549, 0.2032576,-0.2381908, -0.4001085, -0.8849736,0.01825369,0.05626986,False,0.250491
